Std;E
-0.5233217304834695;5.451058386222877
0.7967463413007939;1.8635196853018765
4.22825381585465;1.0101010101010104
3.97008782856965;1.0301030103010334
3.7124552506365136;1.0501050105010563
3.4554390998569806;1.0701070107010793
3.1991752352847804;1.090109010901088
2.943860057944721;1.110111011101111
2.6897637325178843;1.130113011301134
2.437267501542185;1.150115011501157
2.1869256623574236;1.1701170117011799
1.939572600492298;1.1901190119011886
1.6965161165698535;1.2101210121012116
1.4599037763772718;1.2301230123012346
1.233449707154097;1.2501250125012575
1.0239161905034002;1.2701270127012805
0.8440009428728199;1.2901290129012892
0.7163782934062819;1.3101310131013122
0.6715542928577999;1.3301330133013352
0.7250513902795719;1.3501350135013581
0.85868557116997;1.370137013701381
1.0420697399996397;1.3901390139013898
1.2535568663643009;1.4101410141014128
1.4811574300842612;1.4301430143014358
1.7184809831584138;1.4501450145014587
1.9620024178269848;1.4701470147014817
2.2096735340177647;1.4901490149014904
2.460241412466964;1.5101510151015134
2.712903523827346;1.5301530153015364
2.967124920334636;1.5501550155015593
3.2225365936547856;1.570157015701568
3.478876390922387;1.590159015901591
3.7359532693127595;1.610161016101614
3.9936248896158;1.630163016301637
4.256182362881608;1.65016501650166
