Std;E
-0.6577005344509713;5.791661456854472
0.783411674500788;2.1168783545021292
1.469408569066179;1.0501050105010563
1.3177776605486151;1.0701070107010793
1.18684748261695;1.090109010901088
1.061567474811286;1.110111011101111
0.9441887470389299;1.130113011301134
0.8380386126536212;1.150115011501157
0.7479132125308713;1.1701170117011799
0.6802123123399083;1.1901190119011886
0.642068948789345;1.2101210121012116
0.6321718638101174;1.2301230123012346
0.637203523915672;1.2501250125012575
0.6562888819783351;1.2701270127012805
0.6882598074468101;1.2901290129012892
0.731432182835225;1.3101310131013122
0.7926502291773728;1.3301330133013352
0.8753714519894804;1.3501350135013581
0.9741331694157234;1.370137013701381
1.084562182288875;1.3901390139013898
1.2034509883648083;1.4101410141014128
1.328530355070879;1.4301430143014358
1.4582081454011293;1.4501450145014587
1.5913605968671967;1.4701470147014817
1.7271842871811933;1.4901490149014904
1.8650957166637911;1.5101510151015134
2.004664053207242;1.5301530153015364
2.1455659816148267;1.5501550155015593
2.287555097013887;1.570157015701568
2.430440884956544;1.590159015901591
2.5740734480015175;1.610161016101614
2.718335338872194;1.630163016301637
2.863229416581048;1.65016501650166
3.0118775550591335;1.6701670167016687
3.1652545079025503;1.6901690169016916
3.322705757931116;1.7101710171017146
3.4836789085336926;1.7301730173017376
3.6477077036518595;1.7501750175017605
3.814396202146265;1.7701770177017693
3.9834132044590786;1.7901790179017922
4.154473491517579;1.8101810181018152
4.327334379763178;1.8301830183018382
4.501789058593383;1.8501850185018611
