Std;E
0.7164054830949766;80
-8.540854085408533;17.111711171117122
467.58329270798805;-100.0
467.4897810228487;-99.97999799979998
467.3962693377523;-99.95999599959995
467.3027576526997;-99.93999399939995
467.2092459676906;-99.91999199919992
467.115734282727;-99.8999899989999
467.0222225978063;-99.87998799879988
466.9287109129296;-99.85998599859985
466.835199228097;-99.83998399839984
466.74168754330896;-99.81998199819982
466.6481758585645;-99.7999799979998
466.5546641738642;-99.77997799779978
466.46115248920796;-99.75997599759975
466.36764080459585;-99.73997399739974
466.27412912002904;-99.71997199719972
466.18061743550487;-99.6999699969997
466.08710575102555;-99.67996799679968
465.99359406659045;-99.65996599659967
465.90008238220173;-99.63996399639964
465.8065706978552;-99.61996199619962
465.7130590135531;-99.5999599959996
465.61954732929485;-99.57995799579957
465.5260356450826;-99.55995599559957
465.43252396091367;-99.53995399539954
465.3390122767898;-99.51995199519952
465.2455005927094;-99.4999499949995
465.15198890867396;-99.47994799479947
465.0584772246841;-99.45994599459947
464.9649655407373;-99.43994399439944
464.8714538568361;-99.41994199419942
464.77794217297907;-99.3999399939994
464.68443048916765;-99.37993799379937
464.5909188053999;-99.35993599359936
464.4974071216764;-99.33993399339934
464.4038954379981;-99.31993199319932
464.31038375436555;-99.2999299929993
464.2168720707768;-99.27992799279929
464.1233603872328;-99.25992599259926
464.0298487037337;-99.23992399239924
463.9363370202795;-99.21992199219922
463.84282533687065;-99.1999199919992
463.74931365350625;-99.17991799179919
463.6558019701868;-99.15991599159916
463.5622902869123;-99.13991399139914
463.4687786036838;-99.11991199119912
463.37526692049886;-99.0999099909991
463.28175523735945;-99.07990799079909
463.1882435542651;-99.05990599059906
463.09473187121694;-99.03990399039904
463.0012201882129;-99.01990199019902
462.90770850525394;-98.999899989999
462.81419682234133;-98.97989798979899
462.7206851394723;-98.95989598959896
462.6271734566506;-98.93989398939894
462.53366177387267;-98.91989198919892
462.4401500911401;-98.8998899889989
462.34663840845275;-98.87988798879888
462.2531267258118;-98.85988598859886
462.15961504321467;-98.83988398839884
462.06610336066353;-98.81988198819882
461.97259167815787;-98.79987998799879
461.87907999569865;-98.77987798779878
461.7855683132839;-98.75987598759876
461.6920566309142;-98.73987398739874
461.5985449485905;-98.71987198719872
461.5050332663124;-98.6998699869987
461.41152158408096;-98.67986798679868
461.3180099018941;-98.65986598659866
461.22449821975295;-98.63986398639864
461.13098653765695;-98.61986198619861
461.0374748556082;-98.5998599859986
460.9439631736042;-98.57985798579858
460.8504514916459;-98.55985598559856
460.7569398097335;-98.53985398539854
460.66342812786786;-98.51985198519851
460.56991644604665;-98.4998499849985
460.47640476427176;-98.47984798479848
460.3828930825428;-98.45984598459846
460.2893814008598;-98.43984398439844
460.1958697192238;-98.41984198419841
460.10235803763277;-98.3998399839984
460.00884635608776;-98.37983798379838
459.9153346745888;-98.35983598359836
459.82182299313695;-98.33983398339834
459.7283113117302;-98.31983198319833
459.63479963037054;-98.2998299829983
459.5412879490561;-98.27982798279828
459.4477762677883;-98.25982598259826
459.3542645865663;-98.23982398239824
459.26075290539046;-98.21982198219823
459.167241224261;-98.1998199819982
459.0737295431778;-98.17981798179818
458.98021786214196;-98.15981598159816
458.886706181151;-98.13981398139813
458.7931945002068;-98.11981198119813
458.69968281930915;-98.0998099809981
458.606171138459;-98.07980798079808
458.5126594576542;-98.05980598059806
458.41914777689544;-98.03980398039803
458.32563609618376;-98.01980198019803
458.2321244155196;-97.999799979998
458.13861273490005;-97.97979797979798
458.0451010543296;-97.95979597959796
457.9515893738044;-97.93979397939793
457.85807769332627;-97.91979197919792
457.76456601289334;-97.8997899789979
