Std;E
0.6224769364515342;1.1243636853823362
-0.08334166750007438;1.2834616795012816
1.0239863355961758;0.19001900190019683
0.9885637886229015;0.2100210021002198
0.9571785130664539;0.23002300230022854
0.9302391832919784;0.2500250025002515
0.9081415616483376;0.27002700270027447
0.8889733018459949;0.29002900290029743
0.870580209585994;0.3100310031003204
0.853012384723343;0.33003300330032914
0.8363218357192167;0.3500350035003521
0.8205620967062053;0.37003700370037507
0.8057877843711546;0.39003900390039803
0.7920540446039224;0.410041004100421
0.7794158857412842;0.43004300430042974
0.767927401229479;0.4500450045004527
0.7576408921204155;0.47004700470047567
0.748605908678087;0.49004900490049863
0.7408682398667368;0.5100510051005216
0.7344688886668396;0.5300530053005303
0.7294430788187161;0.5500550055005533
0.7258193434280463;0.5700570057005763
0.7236187467118854;0.5900590059005992
0.7228542862376947;0.610061006100608
0.7235305141542406;0.630063006300631
0.7256434027352275;0.6500650065006539
0.7291804633935189;0.6700670067006769
0.7341211110553773;0.6900690069006998
0.7404372494954153;0.7100710071007086
0.7480940398267208;0.7300730073007315
0.757050805196691;0.7500750075007545
0.7672620205082616;0.7700770077007775
0.7786783365553772;0.7900790079008004
0.7912475925825184;0.8100810081008092
0.8049157787963863;0.8300830083008321
0.8196279194756133;0.8500850085008551
0.8353288568301823;0.8700870087008781
0.851963924684187;0.890089008900901
0.8694795087373205;0.9100910091009098
0.8878234962568231;0.9300930093009327
0.9069456224813335;0.9500950095009557
0.9267977238918865;0.9700970097009787
0.9473339100470775;0.9900990099010016
0.9690585704920818;1.0101010101010104
