Std;E
0.293747432949169;2.2119945435083923
0.49004900490049863;0.9900990099010016
0.0;0.5
0.6773968550610137;0.7500750075007545
1.8283451213965476;0.5900590059005992
1.62216684870788;0.610061006100608
1.4213614780989112;0.630063006300631
1.2285663930228181;0.6500650065006539
1.048210893366204;0.6700670067006769
0.8879079547695063;0.6900690069006998
0.7604464212417447;0.7100710071007086
0.6844273133653498;0.7300730073007315
0.6773968550610137;0.7500750075007545
0.7413204539721682;0.7700770077007775
0.8605284980599761;0.7900790079008004
1.015739307467167;0.8100810081008092
1.1929824599546643;0.8300830083008321
1.383817807028797;0.8500850085008551
1.583338264744905;0.8700870087008781
1.7886397519975152;0.890089008900901
