Std;E
0.348127234982602;2.689334252104669
-0.09667633430008493;1.4368103477014387
0.9063695149071811;0.2100210021002198
0.884418837137884;0.23002300230022854
0.8652210307317111;0.2500250025002515
0.8489628703079195;0.27002700270027447
0.8358159180748939;0.29002900290029743
0.8259287579798837;0.3100310031003204
0.8194193970207893;0.33003300330032914
0.8163686384070153;0.3500350035003521
0.8168152361091423;0.37003700370037507
0.8207534810833537;0.39003900390039803
0.82813356053583;0.410041004100421
0.8388646387027792;0.43004300430042974
0.85282022762775;0.4500450045004527
0.8698451412987543;0.47004700470047567
0.8897632098687557;0.49004900490049863
0.9123849735916043;0.5100510051005216
0.9375147364390695;0.5300530053005303
0.9649565755255589;0.5500550055005533
0.9945191173951905;0.5700570057005763
1.0260190678948922;0.5900590059005992
1.0592836027750763;0.610061006100608
1.0941517925486093;0.630063006300631
1.1304752583632351;0.6500650065006539
1.1681182495836675;0.6700670067006769
1.2069573111151441;0.6900690069006998
1.2468806788554443;0.7100710071007086
1.2877875113374473;0.7300730073007315
1.329587038149544;0.7500750075007545
1.3721976826531799;0.7700770077007775
1.4155461981677382;0.7900790079008004
1.4595668428065651;0.8100810081008092
1.5042006078640242;0.8300830083008321
1.5493945073420046;0.8500850085008551
1.5951009311857185;0.8700870087008781
1.6412770614867007;0.890089008900901
1.6878843488403106;0.9100910091009098
1.7348880448497956;0.9300930093009327
1.7822567861759746;0.9500950095009557
1.82996222534313;0.9700970097009787
1.877978703580034;0.9900990099010016
1.926282961203332;1.0101010101010104
1.9748538813667804;1.0301030103010334
2.0236722633572604;1.0501050105010563
2.0727206219889966;1.0701070107010793
2.121983010007423;1.090109010901088
2.171444860756754;1.110111011101111
2.2210928486802555;1.130113011301134
