Std;E
141.0837520753204;-91.1991199119912
141.05307673940774;-91.17911791179118
141.0224014035664;-91.15911591159116
140.99172606779646;-91.13911391139114
140.96105073209796;-91.11911191119111
140.93037539647105;-91.0991099109911
140.89970006091536;-91.07910791079108
140.86902472543156;-91.05910591059106
140.8383493900192;-91.03910391039103
140.80767405467873;-91.01910191019101
140.77699871940996;-90.999099909991
140.746323384213;-90.97909790979098
140.71564804908823;-90.95909590959096
140.68497271403416;-90.93909390939093
140.65429737905365;-90.91909190919091
140.62362204414384;-90.8990899089909
140.59294670930674;-90.87908790879088
140.5622713745408;-90.85908590859086
140.53159603984787;-90.83908390839083
140.50092070522672;-90.81908190819082
140.4702453706785;-90.7990799079908
140.43957003620147;-90.77907790779078
140.4088947017972;-90.75907590759076
140.37821936746494;-90.73907390739073
140.34754403320574;-90.71907190719072
140.31686869901853;-90.6990699069907
140.28619336490377;-90.67906790679068
140.25551803086182;-90.65906590659066
140.22484269689227;-90.63906390639065
140.19416736299553;-90.61906190619062
140.16349202917124;-90.5990599059906
140.13281669541988;-90.57905790579058
140.10214136174142;-90.55905590559055
140.07146602813577;-90.53905390539055
140.04079069460295;-90.51905190519052
140.0101153611428;-90.4990499049905
139.9794400277557;-90.47904790479048
139.94876469444185;-90.45904590459045
139.91808936120088;-90.43904390439045
139.88741402803353;-90.41904190419042
139.85673869493877;-90.3990399039904
139.82606336191722;-90.37903790379038
139.7953880289686;-90.35903590359035
139.76471269609436;-90.33903390339034
139.734037363293;-90.31903190319032
139.7033620305647;-90.2990299029903
139.67268669790994;-90.27902790279028
139.64201136532893;-90.25902590259025
139.61133603282178;-90.23902390239024
139.5806607003874;-90.21902190219022
139.54998536802773;-90.1990199019902
139.51931003574003;-90.17901790179017
139.48863470352728;-90.15901590159015
139.45795937138834;-90.13901390139014
139.42728403932315;-90.11901190119012
139.3966087073316;-90.0990099009901
139.3659333754146;-90.07900790079007
139.3352580435715;-90.05900590059005
139.30458271180171;-90.03900390039004
139.27390738010652;-90.01900190019002
139.2432320484855;-89.99899989999
139.2125567169384;-89.97899789978997
139.1818813854655;-89.95899589958995
139.15120605406707;-89.93899389938994
139.12053072274307;-89.91899189918992
139.08985539149324;-89.8989898989899
139.0591800603179;-89.87898789878987
139.02850472921727;-89.85898589858986
138.99782939819136;-89.83898389838984
138.9671540672395;-89.81898189818982
138.93647873636195;-89.7989798979898
138.9058034055596;-89.77897789778977
138.87512807483205;-89.75897589758976
138.84445274417925;-89.73897389738974
138.81377741360103;-89.71897189718972
138.78310208309813;-89.6989698969897
138.75242675266944;-89.67896789678969
138.72175142231626;-89.65896589658966
138.69107609203752;-89.63896389638964
138.660400761835;-89.61896189618962
138.62972543170645;-89.5989598959896
138.59905010165397;-89.57895789578959
138.5683747716755;-89.55895589558956
138.53769944177347;-89.53895389538954
138.50702411194686;-89.51895189518952
138.4763487821949;-89.4989498949895
138.44567345251903;-89.47894789478948
138.4149981229178;-89.45894589458946
138.38432279339278;-89.43894389438944
138.353647463943;-89.41894189418942
138.32297213456926;-89.3989398939894
138.29229680527047;-89.37893789378938
138.26162147604813;-89.35893589358936
138.23094614690098;-89.33893389338934
138.20027081782976;-89.31893189318932
138.16959548883474;-89.29892989298929
138.13892015991584;-89.27892789278928
138.1082448310721;-89.25892589258926
138.07756950230495;-89.23892389238924
138.0468941736136;-89.21892189218921
138.01621884499838;-89.19891989198919
137.98554351645993;-89.17891789178918
137.95486818799728;-89.15891589158916
137.9241928596106;-89.13891389138914
137.89351753130094;-89.11891189118911
137.86284220306717;-89.09890989098909
137.83216687490997;-89.07890789078908
137.80149154682917;-89.05890589058906
137.77081621882513;-89.03890389038904
137.7401408908973;-89.01890189018901
137.70946556304617;-88.99889988998899
137.67879023527232;-88.97889788978898
137.64811490757438;-88.95889588958896
137.61743957995432;-88.93889388938894
137.58676425241;-88.91889188918891
137.55608892494314;-88.8988898889889
137.5254135975533;-88.87888788878888
137.49473827024002;-88.85888588858886
137.46406294300394;-88.83888388838884
137.43338761584542;-88.81888188818881
137.40271228876387;-88.7988798879888
137.37203696175922;-88.77887788778878
137.34136163483205;-88.75887588758876
137.3106863079819;-88.73887388738873
137.2800109812097;-88.71887188718873
137.2493356545145;-88.6988698869887
137.2186603278971;-88.67886788678868
137.18798500135705;-88.65886588658866
137.15730967489424;-88.63886388638863
137.1266343485091;-88.61886188618863
137.09595902220164;-88.5988598859886
137.06528369597243;-88.57885788578858
137.03460836982077;-88.55885588558856
137.00393304374657;-88.53885388538853
136.97325771775039;-88.51885188518852
136.94258239183193;-88.4988498849885
136.91190706599215;-88.47884788478848
136.88123174022965;-88.45884588458846
136.8505564145459;-88.43884388438843
136.81988108893967;-88.41884188418842
136.78920576341233;-88.3988398839884
136.75853043796243;-88.37883788378838
136.72785511259133;-88.35883588358836
136.69717978729872;-88.33883388338833
136.66650446208448;-88.31883188318832
136.63582913694856;-88.2988298829883
136.60515381189074;-88.27882788278828
136.57447848691228;-88.25882588258825
136.54380316201198;-88.23882388238823
136.51312783719072;-88.21882188218822
136.48245251244754;-88.1988198819882
136.4517771877838;-88.17881788178818
136.42110186319823;-88.15881588158815
136.39042653869228;-88.13881388138813
136.35975121426503;-88.11881188118812
136.32907588991642;-88.0988098809881
136.2984005656472;-88.07880788078808
136.267725241457;-88.05880588058805
136.23704991734547;-88.03880388038803
136.20637459331368;-88.01880188018802
136.17569926936176;-87.998799879988
136.14502394548825;-87.97879787978798
136.11434862169418;-87.95879587958795
136.08367329797997;-87.93879387938794
136.05299797434472;-87.91879187918792
136.02232265078877;-87.8987898789879
135.99164732731268;-87.87878787878788
135.96097200391674;-87.85878587858785
135.9302966805999;-87.83878387838784
135.89962135736312;-87.81878187818782
135.86894603420583;-87.7987798779878
135.83827071112847;-87.77877787778777
135.80759538813174;-87.75877587758777
135.77692006521428;-87.73877387738774
135.74624474237663;-87.71877187718772
135.71556941961902;-87.6987698769877
135.6848940969422;-87.67876787678767
135.6542187743454;-87.65876587658767
135.62354345182862;-87.63876387638764
135.59286812939177;-87.61876187618762
135.56219280703598;-87.5987598759876
135.53151748476031;-87.57875787578757
135.5008421625646;-87.55875587558756
135.47016684045025;-87.53875387538754
135.43949151841585;-87.51875187518752
135.40881619646234;-87.4987498749875
135.37814087458915;-87.47874787478747
135.34746555279696;-87.45874587458746
135.316790231086;-87.43874387438744
135.28611490945497;-87.41874187418742
135.2554395879056;-87.3987398739874
135.2247642664366;-87.37873787378737
135.19408894504897;-87.35873587358736
135.16341362374234;-87.33873387338734
135.13273830251623;-87.31873187318732
135.1020629813721;-87.2987298729873
135.07138766030874;-87.27872787278727
135.04071233932683;-87.25872587258726
135.01003701842606;-87.23872387238724
134.97936169760712;-87.21872187218722
134.94868637686918;-87.1987198719872
134.91801105621315;-87.17871787178717
134.887335735638;-87.15871587158716
134.8566604151449;-87.13871387138714
134.82598509473326;-87.11871187118712
134.7953097744035;-87.0987098709871
134.7646344541559;-87.07870787078707
134.7339591339896;-87.05870587058706
134.7032838139053;-87.03870387038704
134.67260849390263;-87.01870187018702
134.64193317398227;-86.99869986998699
134.61125785414393;-86.97869786978698
134.580582534388;-86.95869586958696
134.54990721471415;-86.93869386938694
134.51923189512218;-86.91869186918692
134.48855657561248;-86.89868986898689
134.45788125618537;-86.87868786878688
134.4272059368404;-86.85868586858686
134.39653061757866;-86.83868386838684
134.36585529839874;-86.81868186818681
134.3351799793013;-86.7986798679868
134.304504660287;-86.77867786778678
134.2738293413542;-86.75867586758676
134.24315402250477;-86.73867386738674
134.21247870373873;-86.71867186718671
134.18180338505542;-86.6986698669867
134.15112806645448;-86.67866786678668
134.12045274793687;-86.65866586658666
134.0897774295017;-86.63866386638664
134.05910211115017;-86.61866186618661
134.02842679288187;-86.5986598659866
133.99775147469612;-86.57865786578658
133.96707615659437;-86.55865586558656
133.93640083857565;-86.53865386538654
133.90572552063995;-86.51865186518651
133.875050202788;-86.4986498649865
133.84437488501933;-86.47864786478648
133.81369956733462;-86.45864586458646
133.78302424973268;-86.43864386438644
133.752348932215;-86.41864186418641
133.72167361478074;-86.3986398639864
133.69099829743072;-86.37863786378638
133.66032298016427;-86.35863586358636
133.62964766298123;-86.33863386338633
133.59897234588257;-86.31863186318631
133.5682970288679;-86.2986298629863
133.53762171193728;-86.27862786278628
133.50694639509058;-86.25862586258626
133.47627107832847;-86.23862386238623
133.44559576165017;-86.21862186218621
133.41492044505628;-86.1986198619862
133.38424512854598;-86.17861786178618
133.35356981212118;-86.15861586158616
133.3228944957806;-86.13861386138613
133.29221917952418;-86.11861186118611
133.26154386335241;-86.0986098609861
133.2308685472654;-86.07860786078608
133.20019323126323;-86.05860586058606
133.1695179153457;-86.03860386038603
133.1388425995132;-86.01860186018602
133.10816728376528;-85.998599859986
133.07749196810227;-85.97859785978598
133.04681665252446;-85.95859585958596
133.01614133703092;-85.93859385938593
132.98546602162335;-85.91859185918592
132.9547907063008;-85.8985898589859
132.92411539106314;-85.87858785878588
132.89344007591126;-85.85858585858585
132.862764760844;-85.83858385838585
132.8320894458626;-85.81858185818582
132.80141413096672;-85.7985798579858
132.7707388161563;-85.77857785778578
132.7400635014312;-85.75857585758575
132.70938818679224;-85.73857385738575
132.67871287223795;-85.71857185718572
132.64803755777038;-85.6985698569857
132.61736224338873;-85.67856785678568
132.58668692909237;-85.65856585658565
132.55601161488195;-85.63856385638564
132.52533630075746;-85.61856185618562
132.49466098671908;-85.5985598559856
132.46398567276714;-85.57855785578558
132.4333103589015;-85.55855585558555
132.40263504512131;-85.53855385538554
132.3719597314283;-85.51855185518552
132.34128441782102;-85.4985498549855
132.31060910430048;-85.47854785478548
132.27993379086638;-85.45854585458545
132.24925847751854;-85.43854385438544
132.21858316425784;-85.41854185418542
132.18790785108314;-85.3985398539854
132.15723253799558;-85.37853785378537
132.1265572249942;-85.35853585358535
132.0958819120802;-85.33853385338534
132.06520659925383;-85.31853185318532
132.03453128651287;-85.2985298529853
132.00385597385943;-85.27852785278527
131.97318066129301;-85.25852585258525
131.94250534881445;-85.23852385238524
131.9118300364223;-85.21852185218522
131.88115472411812;-85.1985198519852
131.85047941190004;-85.17851785178517
131.81980409977075;-85.15851585158515
131.7891287877281;-85.13851385138514
131.758453475773;-85.11851185118512
131.7277781639059;-85.0985098509851
131.69710285212622;-85.07850785078507
131.66642754043414;-85.05850585058506
131.63575222882912;-85.03850385038504
131.60507691731283;-85.01850185018502
131.574401605884;-84.998499849985
131.54372629454332;-84.97849784978497
131.5130509832906;-84.95849584958496
131.48237567212593;-84.93849384938494
131.45170036104906;-84.91849184918492
131.42102505006025;-84.8984898489849
131.39034973916023;-84.87848784878489
131.35967442834865;-84.85848584858486
131.3289991176248;-84.83848384838484
131.2983238069898;-84.81848184818482
131.26764849644331;-84.7984798479848
131.23697318598525;-84.77847784778479
131.20629787561535;-84.75847584758476
131.1756225653348;-84.73847384738474
131.14494725514288;-84.71847184718472
131.11427194503966;-84.6984698469847
131.08359663502495;-84.67846784678468
131.0529213250991;-84.65846584658466
131.02224601526285;-84.63846384638464
130.99157070551584;-84.61846184618462
130.9608953958574;-84.59845984598459
130.93022008628802;-84.57845784578458
130.89954477680814;-84.55845584558456
130.86886946741734;-84.53845384538454
130.8381941581163;-84.51845184518452
130.80751884890404;-84.49844984498449
130.77684353978162;-84.47844784478448
130.7461682307485;-84.45844584458446
130.71549292180504;-84.43844384438444
130.68481761295132;-84.41844184418441
130.65414230418781;-84.39843984398439
130.62346699551378;-84.37843784378438
130.5927916869294;-84.35843584358436
130.56211637843506;-84.33843384338434
130.53144107003058;-84.31843184318431
130.50076576171642;-84.29842984298429
130.47009045349284;-84.27842784278428
130.43941514535848;-84.25842584258426
130.40873983731495;-84.23842384238424
130.37806452936158;-84.21842184218421
130.3473892214986;-84.19841984198419
130.31671391372558;-84.17841784178418
130.28603860604363;-84.15841584158416
130.2553632984525;-84.13841384138414
130.2246879909513;-84.11841184118411
130.19401268354144;-84.09840984098409
130.1633373762214;-84.07840784078408
130.13266206899277;-84.05840584058406
130.10198676185536;-84.03840384038403
130.07131145480864;-84.01840184018401
130.04063614785252;-83.99839983998399
130.00996084098838;-83.97839783978398
129.97928553421403;-83.95839583958396
129.94861022753204;-83.93839383938393
129.9179349209413;-83.91839183918393
129.88725961444084;-83.8983898389839
129.856584308033;-83.87838783878388
129.82590900171564;-83.85838583858386
129.79523369548983;-83.83838383838383
129.76455838935644;-83.81838183818383
129.73388308331457;-83.7983798379838
129.703207777364;-83.77837783778378
129.67253247150532;-83.75837583758376
129.64185716573854;-83.73837383738373
129.61118186006382;-83.71837183718372
129.58050655448076;-83.6983698369837
129.54983124899033;-83.67836783678368
129.5191559435912;-83.65836583658366
129.48848063828478;-83.63836383638363
129.45780533307058;-83.61836183618362
129.4271300279485;-83.5983598359836
129.39645472291897;-83.57835783578358
129.36577941798214;-83.55835583558355
